rapport,nom_mandataire,id_msp,date_obs,heure_obs,type_obs,marq_sol,glace_chen,long_wgs84,lat_wgs84,err_xy_cm,alt_m_cgvd,err_z_cm,producteur,version,date_heure_obs
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-56.pdf"" target=""_blank"">600021-56</a>",600021-56,"1266",2021/09/05,15:25:00,MAX,Non,Non,-65.1325288515,49.2159163613,7,4.14,1.65,Initiative du MSP (depuis 2017),2025/07/09,2021/09/05 15:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-56.pdf"" target=""_blank"">600021-56</a>",600021-56,"1267",2021/09/05,15:15:00,MAX,Non,Non,-65.1332730013,49.2158381388,7,4.35,1.56,Initiative du MSP (depuis 2017),2025/07/09,2021/09/05 15:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-56.pdf"" target=""_blank"">600021-56</a>",600021-56,"1268",2021/09/05,16:15:00,MAX,Non,Non,-65.1522855066,49.1975794693,8,8.58,3.76,Initiative du MSP (depuis 2017),2025/07/09,2021/09/05 16:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-56.pdf"" target=""_blank"">600021-56</a>",600021-56,"1269",2021/09/06,10:30:00,MAX,Non,Non,-65.1443960012,49.2065311207,1.5,5.99,0.8,Initiative du MSP (depuis 2017),2025/07/09,2021/09/06 10:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-56.pdf"" target=""_blank"">600021-56</a>",600021-56,"1270",2021/09/06,10:10:00,MAX,Non,Non,-65.1396832882,49.2128735183,2,4.9,1.82,Initiative du MSP (depuis 2017),2025/07/09,2021/09/06 10:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1301",2023/10/12,10:05:00,MAX,Non,Non,-70.3041919159,48.1654840796,1.9,190.614,2.3,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:05:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1302",2023/10/12,10:20:00,MAX,Non,Non,-70.3040187755,48.1655969861,1.6,190.956,2.2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1303",2023/10/12,10:36:00,MAX,Non,Non,-70.2949767696,48.1661529691,1.6,183.863,2.2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:36:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1304",2023/10/12,10:36:00,MAX,Non,Non,-70.2926375716,48.1691671293,1.4,176.426,2.1,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:36:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1305",2023/10/12,10:50:00,MAX,Oui,Non,-70.2912685101,48.1698130726,1.1,175.175,1.9,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1306",2023/10/12,11:08:00,MAX,Non,Non,-70.2823558094,48.1787255488,1.5,161.488,2.2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 11:08:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1307",2023/10/12,12:00:00,MAX,Non,Non,-70.2621050754,48.1852711571,1.3,133.646,2.1,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 12:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1308",2023/10/12,12:17:00,MAX,Oui,Non,-70.2558346428,48.1898675215,1.9,124.361,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 12:17:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1309",2023/10/12,12:34:00,MAX,Oui,Non,-70.2557081956,48.1901067233,1.9,123.595,2.4,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 12:34:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1310",2023/10/12,12:46:00,MAX,Non,Non,-70.255524981,48.1900921501,1.8,123.233,2.3,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 12:46:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1311",2023/10/12,13:35:00,MAX,Oui,Non,-70.2527397026,48.1909663569,1.5,88.804,2.4,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 13:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1312",2023/10/12,13:26:00,MAX,Oui,Non,-70.252432053,48.1907912164,1.7,85.597,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 13:26:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1313",2023/10/12,13:47:00,MAX,Non,Non,-70.2506142147,48.1917122417,1.8,75.217,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 13:47:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1314",2023/10/12,13:54:00,MAX,Non,Non,-70.2508749006,48.1917577691,2.3,74.466,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 13:54:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1315",2023/10/12,14:19:00,MAX,Non,Non,-70.2444665048,48.1865483911,1.9,100.627,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 14:19:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1316",2023/10/12,14:33:00,MAX,Non,Non,-70.247370383,48.1967653014,1.6,67.596,2.4,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 14:33:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1317",2023/10/12,15:07:00,MAX,Oui,Non,-70.0522777887,48.1893637922,1.3,31.626,2.1,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 15:07:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1318",2023/10/12,15:21:00,MAX,Oui,Non,-70.0529424386,48.189897704,1.1,30.405,1.8,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 15:21:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1319",2023/10/12,15:39:00,MAX,Non,Non,-70.0581329021,48.1972392235,1.7,23.677,2.1,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 15:39:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1320",2023/10/12,15:55:00,MAX,Non,Non,-70.0646976037,48.2058533606,1.2,18.47,1.9,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 15:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1321",2023/10/12,16:14:00,MAX,Non,Non,-70.0688308452,48.2096336795,1.1,16.458,2.2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 16:14:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1322",2023/10/12,16:22:00,MAX,Oui,Non,-70.068510436,48.210282694,1,15.55,1.8,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 16:22:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1323",2023/10/12,16:40:00,MAX,Non,Non,-70.070896158,48.21341328,1.9,14.89,2.4,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 16:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06a.pdf"" target=""_blank"">AD-2023-06a</a>",AD-2023-06a,"1324",2023/10/12,16:59:00,MAX,Oui,Non,-70.0868661011,48.2234502238,1.7,10.93,2.3,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 16:59:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07a.pdf"" target=""_blank"">AD-2023-07a</a>",AD-2023-07a,"1337",2023/12/21,11:28:00,MAX,Non,Oui,-70.1778928446,47.6790026329,1.5,13.894,1.2,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 11:28:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07a.pdf"" target=""_blank"">AD-2023-07a</a>",AD-2023-07a,"1338",2023/12/22,11:49:00,MAX,Non,Oui,-70.1775380533,47.6786621914,1.9,13.555,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/12/22 11:49:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07a.pdf"" target=""_blank"">AD-2023-07a</a>",AD-2023-07a,"1339",2023/12/23,12:01:00,MAX,Non,Oui,-70.1778257655,47.6785272831,1.5,13.623,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/12/23 12:01:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07a.pdf"" target=""_blank"">AD-2023-07a</a>",AD-2023-07a,"1340",2023/12/24,12:26:00,MAX,Non,Oui,-70.1787346079,47.6786617341,1.8,13.916,1.1,Initiative du MSP (depuis 2017),2025/07/09,2023/12/24 12:26:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1345",2023/12/21,13:48:00,MAX,Non,Non,-71.8407212617,46.8929728571,1.7,137.116,1.1,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 13:48:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1346",2023/12/21,15:03:00,MAX,Non,Non,-71.8765913916,46.8358421272,1.5,126.563,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 15:03:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1347",2023/12/21,13:39:00,MAX,Non,Non,-71.8432693609,46.8904493157,1.2,137.002,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 13:39:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1348",2023/12/21,13:57:00,MAX,Non,Non,-71.8396687383,46.8931357173,1.6,137.116,0.6,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 13:57:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1349",2023/12/21,14:51:00,MAX,Non,Non,-71.8384101027,46.8881666265,1.9,137.323,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 14:51:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1350",2023/12/21,14:14:00,MAX,Non,Non,-71.8351037095,46.8943022878,1.8,137.13,1,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 14:14:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1351",2023/12/21,15:28:00,MAX,Non,Non,-71.8454263114,46.8861838429,1.5,136.974,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 15:28:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1352",2023/12/21,14:34:00,MAX,Non,Non,-71.8252182046,46.9068499561,1.8,141.714,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 14:34:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1353",2023/12/24,10:01:00,MAX,Non,Non,-71.7998582691,46.9476367343,1.9,155.783,1.1,Initiative du MSP (depuis 2017),2025/07/09,2023/12/24 10:01:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1354",2023/12/21,15:15:00,MAX,Non,Non,-71.8754755017,46.8467976295,1.4,126.794,0.6,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 15:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1355",2023/12/20,13:50:00,MAX,Non,Non,-71.2996741993,46.9881175504,1.9,267.169,1.2,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 13:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1356",2023/12/20,14:00:00,MAX,Non,Non,-71.2996580248,46.9883852446,1.8,266.204,1.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 14:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1357",2023/12/20,14:30:00,MAX,Non,Non,-71.3043038631,46.987813574,1.7,266.077,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 14:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1358",2023/12/20,14:20:00,MAX,Non,Non,-71.3040415829,46.9876834968,1.8,264.687,1.5,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 14:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1359",2023/12/20,14:40:00,MAX,Non,Non,-71.308122969,46.9928425334,1.5,266.126,1.1,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 14:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1360",2023/12/20,14:50:00,MAX,Non,Non,-71.308131665,46.9931071026,1.9,266.548,1.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 14:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07c.pdf"" target=""_blank"">AD-2023-07c</a>",AD-2023-07c,"1361",2023/12/20,15:35:00,ACT,Non,Non,-71.3113432514,46.9994297233,1.8,281.25,1.5,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 15:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1362",2023/12/21,08:55:00,MAX,Non,Oui,-71.1886923263,46.9207400722,1.5,157.503,1.2,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 08:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1363",2023/12/21,09:08:00,MAX,Non,Oui,-71.1890162202,46.9221235348,1.2,158.115,0.8,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 09:08:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1364",2023/12/21,09:27:00,MAX,Non,Oui,-71.1890629159,46.9227126411,1.1,157.733,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 09:27:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1365",2023/12/21,09:38:00,MAX,Non,Oui,-71.1909738565,46.9229523434,1.4,158.068,0.8,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 09:38:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1366",2023/12/21,09:49:00,MAX,Non,Oui,-71.1903514713,46.9220046299,1.6,157.622,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 09:49:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1367",2023/12/21,10:07:00,MAX,Non,Oui,-71.190510261,46.9209614587,1.2,157.542,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 10:07:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1368",2023/12/21,10:58:00,MAX,Non,Oui,-71.2061087239,46.9639737019,1.5,177.133,0.8,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 10:58:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1369",2023/12/21,11:08:00,MAX,Non,Oui,-71.2057621776,46.9651797956,1.7,178.231,0.5,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 11:08:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1370",2023/12/21,11:40:00,MAX,Non,Oui,-71.2065259995,46.9630197828,1.2,176.078,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 11:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07d.pdf"" target=""_blank"">AD-2023-07d</a>",AD-2023-07d,"1371",2023/12/21,11:50:00,MAX,Non,Oui,-71.2066684982,46.9623404478,1.3,175.684,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 11:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07e.pdf"" target=""_blank"">AD-2023-07e</a>",AD-2023-07e,"1372",2023/12/21,10:59:00,MAX,Non,Oui,-71.7092845542,48.3517915254,1.2,182.744,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 10:59:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07e.pdf"" target=""_blank"">AD-2023-07e</a>",AD-2023-07e,"1373",2023/12/21,11:26:00,MAX,Non,Oui,-71.7091601907,48.3521261212,1.5,182.458,0.5,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 11:26:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07e.pdf"" target=""_blank"">AD-2023-07e</a>",AD-2023-07e,"1374",2023/12/21,11:56:00,MAX,Non,Oui,-71.7099474844,48.3524081196,1.4,182.121,0.4,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 11:56:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07e.pdf"" target=""_blank"">AD-2023-07e</a>",AD-2023-07e,"1375",2023/12/21,12:10:00,MAX,Non,Oui,-71.7096634266,48.3519683513,1.1,182.637,0.8,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 12:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07e.pdf"" target=""_blank"">AD-2023-07e</a>",AD-2023-07e,"1376",2023/12/21,12:42:00,MAX,Non,Oui,-71.7096350635,48.3513111223,0.9,182.748,0.5,Initiative du MSP (depuis 2017),2025/07/09,2023/12/21 12:42:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06b.pdf"" target=""_blank"">AD-2023-06b</a>",AD-2023-06b,"1325",2023/10/12,10:05:00,MAX,Non,Non,-72.8061378662,46.2660843732,1.3,7.414,1.7,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:05:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06b.pdf"" target=""_blank"">AD-2023-06b</a>",AD-2023-06b,"1326",2023/10/12,10:35:00,MAX,Oui,Non,-72.805437985,46.273472208,1.6,8.373,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 10:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06b.pdf"" target=""_blank"">AD-2023-06b</a>",AD-2023-06b,"1327",2023/10/12,11:20:00,MAX,Non,Non,-72.7995070519,46.2784044514,1.9,9.497,2.3,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 11:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06b.pdf"" target=""_blank"">AD-2023-06b</a>",AD-2023-06b,"1328",2023/10/12,11:30:00,MAX,Non,Non,-72.800879809,46.2737634416,1.6,9.056,2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 11:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06b.pdf"" target=""_blank"">AD-2023-06b</a>",AD-2023-06b,"1329",2023/10/12,12:30:00,MAX,Non,Non,-72.9086340141,46.4987446746,1.9,155.922,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 12:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06b.pdf"" target=""_blank"">AD-2023-06b</a>",AD-2023-06b,"1330",2023/10/12,12:45:00,MAX,Non,Non,-72.9086340141,46.4987446746,1.2,156.975,2.3,Initiative du MSP (depuis 2017),2025/07/09,2023/10/12 12:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06c.pdf"" target=""_blank"">AD-2023-06c</a>",AD-2023-06c,"1331",2023/10/11,11:35:00,MAX,Non,Non,-72.84603717,46.5977199624,1.5,151.974,1.9,Initiative du MSP (depuis 2017),2025/07/09,2023/10/11 11:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06c.pdf"" target=""_blank"">AD-2023-06c</a>",AD-2023-06c,"1332",2023/10/11,11:45:00,ACT,Oui,Non,-72.8456913427,46.5977711111,1.7,149.968,2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/11 11:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06c.pdf"" target=""_blank"">AD-2023-06c</a>",AD-2023-06c,"1333",2023/10/11,12:25:00,MAX,Non,Non,-72.9193611448,46.6079888511,1.8,157.559,2.2,Initiative du MSP (depuis 2017),2025/07/09,2023/10/11 12:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06c.pdf"" target=""_blank"">AD-2023-06c</a>",AD-2023-06c,"1334",2023/10/11,12:35:00,ACT,Oui,Non,-72.9191631207,46.6081808434,1.1,155.005,1.8,Initiative du MSP (depuis 2017),2025/07/09,2023/10/11 12:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06c.pdf"" target=""_blank"">AD-2023-06c</a>",AD-2023-06c,"1335",2023/10/11,13:05:00,MAX,Non,Non,-72.9314198483,46.615597273,1.8,158.03,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/10/11 13:05:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-06c.pdf"" target=""_blank"">AD-2023-06c</a>",AD-2023-06c,"1336",2023/10/11,13:15:00,ACT,Oui,Non,-72.9319644034,46.6156479214,1.9,155.495,2.7,Initiative du MSP (depuis 2017),2025/07/09,2023/10/11 13:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1341",2023/12/20,12:05:00,MAX,Non,Non,-72.0700541164,46.7180080946,1.3,55.793,0.7,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 12:05:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-07b.pdf"" target=""_blank"">AD-2023-07b</a>",AD-2023-07b,"1342",2023/12/20,11:39:00,MAX,Non,Non,-72.0511306494,46.7396017727,1.1,57.031,0.6,Initiative du MSP (depuis 2017),2025/07/09,2023/12/20 11:39:00
